OUTLETID,BUSNAME,ADDR1,CITY,STATE,ZIP,COLLECTIONHOURS1,COLLECTIONHOURS2,COLLECTIONHOURS3,COLLECTIONHOURS4,COLLECTIONHOURS5,COLLECTIONHOURS6,COLLECTIONHOURS7,LATITUDE,LONGITUDE
5164000004,USPS COLLECTION BOX - BLUE BOX,308 F ST,HAMBURG,IA,51640,MO 03:35 PM,TU 03:35 PM,WE 03:35 PM,TH 03:35 PM,FR 03:35 PM,SA 03:35 PM,,40.604874813,-95.65619731
5164000009,USPS COLLECTION BOX - PO LOBBY,308 F ST,HAMBURG,IA,51640,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 10:45 AM,,40.604874813,-95.65619731
5164000010,USPS COLLECTION BOX - PO LOBBY,308 F ST,HAMBURG,IA,51640,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 10:45 AM,,40.604874813,-95.65619731
4623100001,USPS COLLECTION BOX - BLUE BOX,7610 W WASHINGTON ST,INDIANAPOLIS,IN,46231,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 12:00 PM,,39.740562,-86.2945785
5253600000,USPS COLLECTION BOX - BLUE BOX,104 W. STATE STREET,BLAKESBURG,IA,52536,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 03:30 PM,,40.9641305115,-92.6369319446
5057900008,USPS COLLECTION BOX - BLUE BOX,416 4TH ST,ROCKWELL CITY,IA,50579,MO 11:15 AM,TU 11:15 AM,WE 11:15 AM,TH 11:15 AM,FR 11:15 AM,SA 11:15 AM,,42.395202,-94.6334882357
5059300002,USPS COLLECTION BOX - PO LOBBY,205 MAIN ST,VARINA,IA,50593,MO 11:45 AM,TU 11:45 AM,WE 11:45 AM,TH 11:45 AM,FR 11:45 AM,SA 11:45 AM,,42.6581797402,-94.8978284273
5059300003,USPS COLLECTION BOX - BLUE BOX,205 MAIN ST,VARINA,IA,50593,MO 11:45 AM,TU 11:45 AM,WE 11:45 AM,TH 11:45 AM,FR 11:45 AM,SA 11:45 AM,,42.6581797402,-94.8978284273
5059300004,USPS COLLECTION BOX - PO LOBBY,205 MAIN ST,VARINA,IA,50593,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,42.6581797402,-94.8978284273
4443200003,USPS COLLECTION BOX - BLUE BOX,118 E LINCOLN WAY,LISBON,OH,44432,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,40.7721485179,-80.7671202799
2203300072,USPS COLLECTION BOX - PO LOBBY,12306 LEE HWY,FAIRFAX,VA,22033,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 03:30 PM,,38.8464786057,-77.3692272776
5710500049,USPS COLLECTION BOX - BLUE BOX,2505 W 41ST ST,SIOUX FALLS,SD,57105,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 05:00 PM,,43.514019,-96.7564665
5706500000,USPS COLLECTION BOX - BLUE BOX,107 W 3RD ST,TRENT,SD,57065,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 05:00 PM,,43.9061873074,-96.6539288407
5706500001,USPS COLLECTION BOX - PO LOBBY,107 W 3RD ST,TRENT,SD,57065,MO 04:45 PM,TU 04:45 PM,WE 04:45 PM,TH 04:45 PM,FR 04:45 PM,,,43.906187307,-96.653928841
0160800029,USPS COLLECTION BOX - BLUE BOX,311 MAIN ST,WORCESTER,MA,01608,MO 12:30 PM,TU 12:30 PM,WE 12:30 PM,TH 12:30 PM,FR 12:30 PM,SA 12:00 PM,,42.265935,-71.800848
9286700010,USPS COLLECTION BOX - BLUE BOX,2808 E KATELLA AVE,ORANGE,CA,92867,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,33.8102595068,-117.8234415
1002300015,USPS COLLECTION BOX - BLUE BOX,1861 BROADWAY,NEW YORK,NY,10023,MO 01:15 PM,TU 01:15 PM,WE 01:15 PM,TH 01:15 PM,FR 01:15 PM,SA 11:00 AM,,40.7698480687,-73.9822779742
1001900016,USPS COLLECTION BOX - BLUE BOX,706 5TH AVE,NEW YORK,NY,10019,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 03:00 PM,,40.7618827605,-73.9748300292
4472100008,USPS COLLECTION BOX - BLUE BOX,6336 MIDDLEBRANCH AVE NE,CANTON,OH,44721,MO 12:15 PM,TU 12:15 PM,WE 12:15 PM,TH 12:15 PM,FR 12:15 PM,SA 12:15 PM,,40.8728731224,-81.3343065937
4101100101,USPS COLLECTION BOX - BLUE BOX,1840 SIMON KENTON WAY,FT WRIGHT,KY,41011,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,39.058472648,-84.539656324
4101100102,USPS COLLECTION BOX - BLUE BOX,1840 SIMON KENTON WAY,FT WRIGHT,KY,41011,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,39.058472648,-84.539656324
5540200091,USPS COLLECTION BOX - BLUE BOX,110 S. 8TH ST,MINNEAPOLIS,MN,55402,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:00 PM,,44.975336663,-93.271438113
5540200092,USPS COLLECTION BOX - BLUE BOX,110 S 8TH ST,MINNEAPOLIS,MN,55402,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:00 PM,,44.975336663,-93.271438113
6180100074,USPS COLLECTION BOX - BLUE BOX,498 S WRIGHT ST,URBANA,IL,61801,MO 04:45 PM,TU 04:45 PM,WE 04:45 PM,TH 04:45 PM,FR 04:45 PM,SA 02:00 PM,,40.11275191,-88.228851322
5371800016,USPS COLLECTION BOX - BLUE BOX,4902 N BILTMORE LN,MADISON,WI,53718,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 11:30 AM,,43.1521456585,-89.2962900844
2485300004,USPS COLLECTION BOX - BLUE BOX,28499 COAL HERITAGE RD,KIMBALL,WV,24853,MO 11:45 AM,TU 11:45 AM,WE 11:45 AM,TH 11:45 AM,FR 11:45 AM,SA 11:00 AM,,37.4194177408,-81.4970165412
2485300005,USPS COLLECTION BOX - PO LOBBY,28499 COAL HERITAGE RD,KIMBALL,WV,24853,MO 11:45 AM,TU 11:45 AM,WE 11:45 AM,TH 11:45 AM,FR 11:45 AM,SA 11:00 AM,,37.419417741,-81.497016541
2485300006,USPS COLLECTION BOX - PO LOBBY,28499 COAL HERITAGE RD,KIMBALL,WV,24853,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 11:00 AM,,37.419417741,-81.497016541
4622000049,USPS COLLECTION BOX - BLUE BOX,6284 RUCKER RD,INDIANAPOLIS,IN,46220,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,39.8700136939,-86.0793573206
1375100004,USPS COLLECTION BOX - PO LOBBY,11892 STATE HIGHWAY 23,DAVENPORT CENTER,NY,13751,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 10:45 AM,,42.449548623,-74.913009099
1241200002,USPS COLLECTION BOX - PO LOBBY,4117 STATE ROUTE 28 LBBY SLOT,BOICEVILLE,NY,12412,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:00 PM,,42.0077707812,-74.2673794575
4425600076,USPS COLLECTION BOX - BLUE BOX,132 N ELMWOOD AVE,MEDINA,OH,44256,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,41.14035,-81.8655255
1970200010,USPS COLLECTION BOX - BLUE BOX,2102 ASHKIRK DR,NEWARK,DE,19702,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,39.612618,-75.7058985
7866400059,USPS COLLECTION BOX - BLUE BOX,1101 N GEORGETOWN ST,ROUND ROCK,TX,78664,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 04:15 PM,,30.520449,-97.671343031
7872900003,USPS COLLECTION BOX - BLUE BOX,8500 CAHILL DR,AUSTIN,TX,78729,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 12:30 PM,,30.445123944,-97.773363529
7875700020,USPS COLLECTION BOX - BLUE BOX,7920 ROCKWOOD LN,AUSTIN,TX,78757,MO 12:30 PM,TU 12:30 PM,WE 12:30 PM,TH 12:30 PM,FR 12:30 PM,SA 01:30 PM,,30.3610379501,-97.7374525217
7875800016,USPS COLLECTION BOX - BLUE BOX,8557 RESEARCH BLVD,AUSTIN,TX,78758,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:45 PM,,30.360969,-97.7157585
3813400011,USPS COLLECTION BOX - BLUE BOX,5455 CRESTVIEW DR,MEMPHIS,TN,38134,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,35.170729525,-89.8815821842
9210900109,USPS COLLECTION BOX - BLUE BOX,1375 PACIFIC BEACH DR,SAN DIEGO,CA,92109,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 10:30 AM,,32.79327627,-117.242996941
2160100015,USPS COLLECTION BOX - BLUE BOX,219 MARLBORO AVE,EASTON,MD,21601,MO 03:45 PM,TU 03:45 PM,WE 03:45 PM,TH 03:45 PM,FR 03:45 PM,SA 02:45 PM,,38.7819,-76.081968
7706100015,USPS COLLECTION BOX - BLUE BOX,8100 AIRPORT BLVD,HOUSTON,TX,77061,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 03:30 PM,,29.657904067,-95.269524067
6344800001,USPS COLLECTION BOX - BLUE BOX,202 N MAIN ST,LA GRANGE,MO,63448,MO 02:35 PM,TU 02:35 PM,WE 02:35 PM,TH 02:35 PM,FR 02:35 PM,SA 09:00 AM,,40.0439227314,-91.4978606009
6344800004,USPS COLLECTION BOX - PO LOBBY,202 N MAIN ST,LA GRANGE,MO,63448,MO 02:35 PM,TU 02:35 PM,WE 02:35 PM,TH 02:35 PM,FR 02:35 PM,SA 09:00 AM,,40.043922731,-91.497860601
6344800006,USPS COLLECTION BOX - PO LOBBY,202 N MAIN ST,LA GRANGE,MO,63448,MO 02:35 PM,TU 02:35 PM,WE 02:35 PM,TH 02:35 PM,FR 02:35 PM,SA 09:00 AM,,40.0439227314,-91.4978606009
5472400007,USPS COLLECTION BOX - BLUE BOX,1625 WOODARD RD,BLOOMER,WI,54724,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,45.100939601,-91.508627507
8409500020,USPS COLLECTION BOX - BLUE BOX,10705 S JORDAN GTWY,SOUTH JORDAN,UT,84095,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,,,40.5563993563,-111.9029366032
9566100094,USPS COLLECTION BOX - BLUE BOX,1640 EUREKA RD STE B,ROSEVILLE,CA,95661,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,SA 03:00 PM,,38.746701,-121.249314
9560200014,USPS COLLECTION BOX - BLUE BOX,10556 COMBIE RD,AUBURN,CA,95602,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,39.0424598116,-121.0819269127
3499400012,USPS COLLECTION BOX - BLUE BOX,789 SW FEDERAL HWY,STUART,FL,34994,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,SA 11:00 AM,,27.1922496148,-80.2552192612
3499400009,USPS COLLECTION BOX - BLUE BOX,10 SE CENTRAL PKWY,STUART,FL,34994,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,27.1787164929,-80.2519170106
3499400045,USPS COLLECTION BOX - BLUE BOX,1250 SE GLENWOOD DR,STUART,FL,34994,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,27.1713240842,-80.2322384737
5032200023,USPS COLLECTION BOX - BLUE BOX,7025 HICKMAN RD,DES MOINES,IA,50322,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,41.615068637,-93.714877063
9372200024,USPS COLLECTION BOX - BLUE BOX,4672 W JENNIFER AVE,FRESNO,CA,93722,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,,,36.8108528823,-119.8774127942
9363700006,USPS COLLECTION BOX - BLUE BOX,516 S I ST,MADERA,CA,93637,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,36.9546550749,-120.0590713249
5508200035,USPS COLLECTION BOX - BLUE BOX,1801 MARKET DR,STILLWATER,MN,55082,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 01:00 PM,,45.039375,-92.8385595
0606600058,USPS COLLECTION BOX - BLUE BOX,243 HARTFORD TPKE,VERNON,CT,06066,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,41.825770123,-72.496046001
4760100006,USPS COLLECTION BOX - BLUE BOX,107 W LOCUST ST,BOONVILLE,IN,47601,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,SA 12:45 PM,,38.04917002,-87.274430016
2570100090,USPS COLLECTION BOX - BLUE BOX,422 10TH ST,HUNTINGTON,WV,25701,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,SA 10:00 AM,,38.420527012,-82.441987373
6611500008,USPS COLLECTION BOX - BLUE BOX,720 KINDLEBERGER RD,KANSAS CITY,KS,66115,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 02:15 PM,,39.1501994833,-94.6236223025
5591200040,USPS COLLECTION BOX - BLUE BOX,1001 18TH AVE NW,AUSTIN,MN,55912,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,43.684740511,-92.985861067
0192100002,USPS COLLECTION BOX - BLUE BOX,7 ELM ST,BOXFORD,MA,01921,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,42.662546079,-70.997826397
3030900143,USPS COLLECTION BOX - BLUE BOX,1753 PEACHTREE ST NE,ATLANTA,GA,30309,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,33.802263,-84.3922845
0861800021,USPS COLLECTION BOX - BLUE BOX,416 BELLEVUE AVE,EWING,NJ,08618,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.229082363,-74.776415042
8910700029,USPS COLLECTION BOX - BLUE BOX,240 S DECATUR BLVD,LAS VEGAS,NV,89107,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 02:30 PM,,36.1706663398,-115.2061772957
8911800012,USPS COLLECTION BOX - BLUE BOX,5190 S VALLEY VIEW BLVD,LAS VEGAS,NV,89118,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 10:30 AM,,36.095814,-115.1892675
0639000006,USPS COLLECTION BOX - BLUE BOX,1 ORIENTAL AVE # 9,FISHERS ISLAND,NY,06390,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,,,41.263265813,-72.016866284
0436400013,USPS COLLECTION BOX - PO LOBBY,112 MAIN ST,WINTHROP,ME,04364,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 12:00 PM,,44.3069641033,-69.972877283
0607000014,USPS COLLECTION BOX - BLUE BOX,10 STATION ST,SIMSBURY,CT,06070,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,41.8750647753,-72.8015382782
2070600124,USPS COLLECTION BOX - BLUE BOX,9320 ANNAPOLIS RD,GLENARDEN,MD,20706,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 12:00 PM,,38.965185,-76.848696
2070600125,USPS COLLECTION BOX - BLUE BOX,8118 GOOD LUCK RD,GLENARDEN,MD,20706,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,38.982609,-76.865391
8384300018,USPS COLLECTION BOX - BLUE BOX,710 S DEAKIN ST,MOSCOW,ID,83843,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 04:00 PM,,46.7282600969,-117.00684044
6017400112,USPS COLLECTION BOX - BLUE BOX,1515 W MAIN ST,ST CHARLES,IL,60174,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,41.9125810066,-88.3327661508
9581400357,USPS COLLECTION BOX - BLUE BOX,118 K ST,SACRAMENTO,CA,95814,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,,,38.581974,-121.505211
9582800011,USPS COLLECTION BOX - BLUE BOX,7902 GERBER RD,SACRAMENTO,CA,95828,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 10:00 AM,,38.480922,-121.410981
6047700036,USPS COLLECTION BOX - BLUE BOX,18300 W WEST CREEK DR,TINLEY PARK,IL,60477,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,41.5584057043,-87.7992647957
4330200048,USPS COLLECTION BOX - BLUE BOX,1100 E CENTER ST,MARION,OH,43302,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,40.5897255149,-83.1019722799
5051100011,USPS COLLECTION BOX - BLUE BOX,1904 HWY 18,ALGONA,IA,50511,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,43.0827216095,-94.2141478162
6406600001,USPS COLLECTION BOX - BLUE BOX,212 MAIN ST,LEVASY,MO,64066,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,39.1347898951,-94.1330153689
6406600004,USPS COLLECTION BOX - PO LOBBY,212 MAIN ST,LEVASY,MO,64066,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 09:30 AM,,39.134789895,-94.133015369
6406600006,USPS COLLECTION BOX - PO LOBBY,212 MAIN ST,LEVASY,MO,64066,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 10:00 AM,,39.134789895,-94.133015369
7524005901,USPS COLLECTION BOX - BLUE BOX,6300 LBJ FWY,DALLAS,TX,75240,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 11:30 AM,,32.9243797411,-96.7971817411
7524306591,USPS COLLECTION BOX - BLUE BOX,11615 N CENTRAL EXPY,DALLAS,TX,75243,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 11:30 AM,,32.9084028865,-96.7694176809
7524306592,USPS COLLECTION BOX - BLUE BOX,11615 N CENTRAL EXPY,DALLAS,TX,75243,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 11:30 AM,,32.9084028865,-96.7694176809
7523406216,USPS COLLECTION BOX - BLUE BOX,3600 RIDGEOAK WAY,DALLAS,TX,75234,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,32.9193313963,-96.8575306024
7011300124,USPS COLLECTION BOX - BLUE BOX,610 S MAESTRI PL,NEW ORLEANS,LA,70113,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 12:30 PM,,29.947537727,-90.069984691
9025000123,USPS COLLECTION BOX - BLUE BOX,5348 W. 135TH ST,HAWTHORNE,CA,90250,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,33.90921,-118.3740975
9050400028,USPS COLLECTION BOX - PO LOBBY,18080 CRENSHAW BLVD LOBBY,TORRANCE,CA,90504,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 04:00 PM,,33.866514,-118.326464532
7841100005,USPS COLLECTION BOX - BLUE BOX,4439 GOLLIHAR RD,CORPUS CHRISTI,TX,78411,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 03:15 PM,,27.727147992,-97.384979016
6609000005,USPS COLLECTION BOX - BLUE BOX,209 ROSEPORT RD,WATHENA,KS,66090,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 02:30 PM,,39.7509199939,-94.8711299965
7701900021,USPS COLLECTION BOX - BLUE BOX,1900 TEMPLE DR,HOUSTON,TX,77019,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,,,29.760424391,-95.385864295
7700200175,USPS COLLECTION BOX - BLUE BOX,913 PRAIRIE ST,HOUSTON,TX,77002,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,29.761016509,-95.36231368
0766000007,USPS COLLECTION BOX - BLUE BOX,107 CEDAR ST,RIDGEFIELD PARK,NJ,07660,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.85453522,-74.02205987
0766000006,USPS COLLECTION BOX - BLUE BOX,67 EUCLID AVE,RIDGEFIELD PARK,NJ,07660,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.851921316,-74.023360762
0764300009,USPS COLLECTION BOX - BLUE BOX,2 E GATE ST,LITTLE FERRY,NJ,07643,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,40.856670987,-74.038082992
0765700006,USPS COLLECTION BOX - BLUE BOX,321 BROAD AVE,RIDGEFIELD,NJ,07657,MO 09:30 AM,TU 09:30 AM,WE 09:30 AM,TH 09:30 AM,FR 09:30 AM,SA 09:30 AM,,40.8250498814,-74.0092594292
0702200010,USPS COLLECTION BOX - BLUE BOX,41 FRANKLIN AVE,FAIRVIEW,NJ,07022,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 02:00 PM,,40.8246001302,-74.006941029
0765700022,USPS COLLECTION BOX - BLUE BOX,607 BERGEN BLVD,RIDGEFIELD,NJ,07657,MO 09:30 AM,TU 09:30 AM,WE 09:30 AM,TH 09:30 AM,FR 09:30 AM,SA 09:30 AM,,40.828428,-73.9949445
8330100021,USPS COLLECTION BOX - BLUE BOX,220 EASTLAND DR,TWIN FALLS,ID,83301,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 05:00 PM,,42.5500829162,-114.440542231
0248100244,USPS COLLECTION BOX - BLUE BOX,112 WORCESTER ST,WELLESLEY,MA,02481,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,,,42.314769,-71.237295
0246100008,USPS COLLECTION BOX - BLUE BOX,1574 CENTRE ST,NEWTON HLDS,MA,02461,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.321808981,-71.202824986
0203200003,USPS COLLECTION BOX - BLUE BOX,98 PROVIDENCE HWY,EAST WALPOLE,MA,02032,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.1551281172,-71.2040672422
1650500043,USPS COLLECTION BOX - BLUE BOX,902 W ERIE PLAZA DR,ERIE,PA,16505,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 01:30 PM,,42.107537096,-80.134222934
0110500009,USPS COLLECTION BOX - BLUE BOX,119 ASHLEY ST,SPRINGFIELD,MA,01105,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.100677,-72.5676795
5541400045,USPS COLLECTION BOX - BLUE BOX,1500 COMO AVE SE,MINNEAPOLIS,MN,55414,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,44.9877961579,-93.2300899942
5545500044,USPS COLLECTION BOX - BLUE BOX,500 HARVARD ST SE,MINNEAPOLIS,MN,55455,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,44.971056,-93.23136
9612800000,USPS COLLECTION BOX - PO LOBBY,718-650 US HIGHWAY 395 E,STANDISH,CA,96128,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 09:15 AM,,40.3651185212,-120.4249901647
4472000111,USPS COLLECTION BOX - BLUE BOX,7555 FREEDOM AVE NW,"","",44720,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,40.890501954,-81.42985349
4904800002,USPS COLLECTION BOX - BLUE BOX,5073 GULL RD,KALAMAZOO,MI,49048,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 09:30 AM,,42.320399876,-85.528307362
4904800003,USPS COLLECTION BOX - PO LOBBY,5073 GULL RD,KALAMAZOO,MI,49048,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 09:30 AM,,42.320399876,-85.528307362
4904800004,USPS COLLECTION BOX - PO LOBBY,5073 GULL RD,KALAMAZOO,MI,49048,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 09:00 AM,,42.320399876,-85.5283073618
